Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cabo Verde,CPV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.78971192,48.5351919,43.7894261,47.64732141,47.50878187,37.19352324,31.62958465,37.0042258,30.18659418,35.2566224,38.21336828,39.40545857,35.29586619
Costa Rica,CRI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.50043576,18.87822578,19.4533334,18.7944282,15.99412272,19.50362635,19.05839096,19.35734437,18.02719133,20.02899899,20.5364402,24.336557,22.02706979,23.99334779,26.73865196,21.6410984,23.66219118,24.26976921,23.46136179,25.31401397,26.5747299,29.02664822,24.68609352,24.18175913,22.69946366,25.88917329,25.20973983,27.12149083,24.46626492,26.58599561,27.3228218,18.65379445,20.6624446,21.26665718,20.99541235,19.74293207,17.9117927,20.26459036,22.80616481,21.09099983,20.73621629,20.14244599,19.92750133,19.00525936,18.99110042,19.0529303,21.21883042,23.46512958,24.86344631,18.43007075,19.71485953,19.88936246,20.4795953,18.97722239,18.80662195,18.43282008,18.37741275,19.32107903,19.62788135,17.88126937
Caribbean small states,CSS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,25.92694101,25.93697326,25.93454637,25.9162428,25.89200872,25.95493528,25.98713369,25.922409,25.82472879,25.77083897,26.26956589,26.14812672,25.59878371,25.33632734,25.50139111,28.76320219,25.540928,22.85207025,24.02404456,26.32671003,24.80249224,13.99548243,6.544959175,6.394381927,5.242130851,7.014274978,15.89695562,14.95392944,13.20312508,11.85702671,12.50335347,11.46472489,9.196350159,8.503615478,8.800617753,10.77459352,11.72861509,10.18396387,14.84467892,10.9375,10.07337396,8.470792869,8.57521773,9.393633017,7.611337036,9.389094832,9.560030645,10.31274845,12.03723144,
Curacao,CUW,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,22.52917602,26.56483238,34.8853722,37.2161941,38.72658021,37.81401897,33.81278141,31.7201665,30.11348713,33.59503199,30.34003462,25.92291888,25.53084143,27.45628501,30.89192911,27.04542752,25.84215003,28.69895942,24.08770256,25.51565377,26.58985465,24.26023238,24.08738491,19.08053376,19.9419086,20.57918745,17.89483669,20.46107964,19.67579084,22.07057916,22.44824793,24.60449107,24.38121085,28.95596935,22.87464111,24.02549844,18.92636345,16.20286062,12.92515846,13.26833877,13.07084645,17.0481525,19.91789197,19.13356005,19.10373412
Czech Republic,CZE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23870611,22.19090523,25.29611782,26.36788076,29.67272491,33.73229613,35.59555903,32.31607296,30.33154754,29.16232797,31.40788428,31.54924115,30.12562443,29.03907725,29.34894483,29.12468901,30.04402758,32.07227801,31.06182052,26.51316949,27.12269436,26.95753708,26.18564146,24.6670431,25.88038033,27.95578033,25.97979442,25.87295263,26.2687572,26.25135934
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,32.70424477,31.80954242,30.5908652,29.27810077,26.45493668,24.42246855,25.56140324,25.1963756,25.49771124,27.42884494,27.20555904,24.60613159,23.15102159,23.93920751,23.7018946,23.11530704,23.13548743,22.54349822,23.27518298,24.2490927,24.82831535,25.77235465,25.26003784,23.93851127,24.33046378,24.32674799,23.26229065,23.37551947,24.02046247,24.00343776,24.486864,22.96045182,20.77639073,20.43679377,19.83907325,19.48512221,20.57071461,21.37992839,21.44618671,18.55646371,20.06578537,21.63523367,19.71598836,20.05374642,20.37029066,19.99943896,20.21371367,20.74712095,21.79869452,21.55149176
Djibouti,DJI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.87368761,2.854503777,26.53479947,35.27610274,24.18791571,30.00000001,24.99999999
Dominica,DMA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,25.64422791,25.15386215,25.04534622,27.03782047,26.74617712,25.91218121,26.70725882,27.5370573,26.93560675,22.47136377,25.41416063,24.4061957,23.13527667,23.11801108,20.12435332,17.01365319,18.27134084,18.36426446,20.60271185,22.09975165,23.78456876,22.02182102,21.05724152,21.32323576,20.79838341,19.61162028,18.93956955,17.37785844,18.73446114,20.68642172,20.06369802,22.06194616,22.65514829,20.8877451,22.35154176,21.82520969,21.34305458,20.92172748,21.69132768,22.20643003,24.29828913,25.27783812,23.98408933,19.08834954,18.0760448,19.12695774,19.46639088,19.69080552,20.09102032,20.6312061,21.77539574,21.84869738,22.95637064,22.70906018
Dominican Republic,DOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,12.61154638,8.867142985,11.90389516,16.01828402,18.32098463,9.773674136,15.85526984,15.52957093,15.37392271,18.13084112,19.14345338,17.85778578,19.70816142,22.09706585,23.3471306,24.51005779,22.3138555,21.78888622,23.87174721,25.35507747,24.62987887,22.70376787,19.23821274,19.76254007,17.87777246,17.37191114,19.57190292,22.84297546,23.21926677,25.76373334,23.34965915,14.42376413,18.79126779,19.75813793,21.00439561,20.04953703,20.05426754,22.10140526,28.06937834,27.11277108,27.8926622,26.77064407,26.95675568,19.40916274,20.62734865,24.77307115,26.9268715,28.35139098,30.02372255,23.57348335,26.37996593,25.02625542,24.29574454,22.7236665,23.11293969,23.44214517,22.97219036,22.47188432,25.79567092,27.3462897
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,42.1845774,47.189529,35.42061341,28.94066239,21.8466084,22.60394356,17.32413168,23.43441677,27.86792192,32.35273648,36.64906885,35.28134099,34.30249107,40.28419584,40.01653621,45.4068269,43.35027578,46.91473742,52.21935258,42.54592649,39.07692344,36.9905948,37.28323756,37.5695321,35.16442287,34.56916946,33.55592415,27.55637978,27.63948339,30.07323412,28.58941955,31.84132806,30.75748786,29.09090776,30.08014286,30.90855625,25.67841235,22.44697411,27.14848325,26.23988636,23.56065383,26.8428274,30.65357743,30.34041581,33.2634044,31.65696906,30.17114627,34.46952282,37.34799026,46.87600321,41.43150205,38.05606964,39.15865192,43.39045766,45.5547494,50.78114248,50.7782079,48.04879493,47.11068113,44.33441935
East Asia & Pacific (excluding high income),EAP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.07908503,28.1969484,15.10561233,20.42748784,22.83272367,24.55985995,27.1509559,22.15756358,23.10808896,23.36671458,29.98928598,30.85285488,29.07858072,30.69226756,31.12636267,32.87941306,31.3560148,31.94748709,35.12482089,34.14501234,32.85377881,31.7133832,31.00049336,31.74327913,32.8144081,36.14295913,34.83401432,34.53285288,36.490796,35.43460843,33.58711698,34.50885561,37.26480093,40.68033502,38.38156534,37.63692129,36.70052002,34.72537985,32.76492816,31.4634826,31.18753663,32.85514188,33.33146311,36.39804734,38.14682371,37.15790054,36.63013637,37.0859132,38.67983274,40.91440493,42.49005874,42.62031096,42.51270612,42.5608581,41.9996697,39.91023479,39.49134353,39.86853822,40.6336622,
Early-demographic dividend,EAR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.75819488,25.64921025,17.31804713,17.24118505,18.71029373,19.22200247,18.83160138,18.90985313,19.7345329,20.34780125,21.55453684,21.38470974,21.37785563,19.4109269,23.12461045,24.48359598,25.92909613,26.48753497,26.67680068,24.46938743,25.30346577,24.61318909,23.2659207,23.46092417,22.36939744,20.98638028,20.80602809,21.67728966,22.96547172,22.87165944,23.56588926,23.5615013,24.27821106,23.64730077,23.38285671,23.88419258,23.83076848,24.62649975,24.71295172,23.45168661,22.9220447,22.28173983,22.3249406,23.32449792,25.59977549,26.12814148,27.1214273,28.60738612,28.56788046,28.19953669,28.65573391,28.73008284,28.71487948,27.75719996,27.89287975,27.92054303,27.22948868,27.51347342,27.12079023,26.30294327
East Asia & Pacific,EAS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,33.56972349,32.7472884,31.48564089,33.40066791,34.36741023,32.59666775,31.53074386,31.51025063,33.24660088,33.97191009,33.08918424,32.0433804,31.21647104,30.71065372,31.20887161,32.55318297,31.96709413,32.19546307,34.12968728,34.04068422,33.5616135,33.66646026,34.18244255,35.20190895,33.84875279,33.82619072,33.57533787,32.31850596,30.18111984,29.29710009,29.43626026,29.38161021,28.90862817,30.31935885,31.40299234,31.05123492,30.87636835,30.9977999,31.9671669,31.34225093,32.41918926,32.73289969,32.8531859,32.97277492,32.87406589,31.79647835,31.39210521,31.82127622,32.2550982,
Europe & Central Asia (excluding high income),ECA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.84633269,30.48322103,28.27695072,30.64227764,30.12289471,26.68082438,24.4241703,24.83299807,23.28845169,22.64241811,18.78939425,17.61203108,20.34765617,21.38427851,21.31876672,22.50580092,23.62674935,23.80629973,25.23182027,26.88312722,27.56362506,21.64365286,24.36273455,26.29132357,25.68110101,25.09065859,24.21644899,24.03780907,24.6732007,25.61023556,24.40127146,23.58810059
Europe & Central Asia,ECS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,28.62308684,27.59535392,27.21079837,28.30642329,28.80805435,25.45891597,26.52715115,25.74958182,24.67549867,25.35815554,25.6700009,23.45063218,23.11325591,22.53006435,22.58966343,22.53037078,22.78210769,23.22797944,24.6506789,25.69804209,25.27622795,24.60473452,23.68259912,21.82689366,21.9754043,22.21857897,21.77859635,21.77460177,21.95077826,21.87892263,22.68339353,22.34705622,21.61267091,21.63117995,21.90815543,22.15774284,23.14852987,24.04809762,23.69814838,20.28559755,21.122231,21.81434236,20.6413642,20.2637049,20.54205586,20.85878892,21.04335878,21.54980927,21.70728657,21.79665374
Ecuador,ECU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.4143931,25.42510388,23.73171192,23.92028891,24.63716129,24.36489482,22.38243597,22.90410645,18.35770879,22.48402678,19.55991545,22.39885212,23.25351865,20.52541332,24.64319804,20.57484429,21.05575904,24.48968389,26.60325304,22.78524468,25.3748809,25.82635515,21.7648178,20.66603512,18.78183489,18.95160655,23.56884713,25.40759223,26.11010737,27.08991607,24.07200302,22.04545325,22.6700564,21.07743002,21.28627174,19.82476483,18.53781543,20.30894446,23.99565774,19.62846281,21.27872101,22.34919319,23.70237849,19.58955329,20.19900654,21.63710123,22.45981393,22.70482793,26.38750759,25.63926505,28.03731307,28.14239888,27.79583594,28.46705779,28.31443808,26.87009832,24.97903494,26.28025933,26.74776488,24.95487043
"Egypt, Arab Rep.",EGY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.43555434,16.06823409,17.86436317,18.467454,19.4041514,16.88369013,16.39471639,14.06817106,13.01299724,10.74742077,14.60207396,12.86547975,11.25350977,13.19739805,18.88831356,25.94504956,21.62843421,23.99176604,28.60038077,32.18702435,27.5,32.09875036,28.94994656,30.82706767,30.37974684,29.75871314,29.47845805,26.01941748,33.11688312,31.68831039,28.91440585,23.73333333,19.48238677,19.84536082,20.62857143,20.14705882,18.1342633,17.56299361,21.50313152,21.6189857,19.55307263,18.26038472,17.99947216,16.88622754,16.93797651,17.97585887,18.73077546,20.85123523,22.38972641,19.19017463,19.50107741,17.10305594,16.02675106,14.21199742,13.64319249,14.28863701,15.04023031,15.27377522,16.65615,
Euro area,EMU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,29.53156018,28.3445461,27.9200689,28.71960441,28.98217566,25.51651221,26.55054712,25.76349635,25.0751926,25.85243536,26.56376522,24.24876438,23.64520309,22.75988701,22.61683152,22.39086082,22.40442928,22.52981871,23.70768457,24.4951138,24.77295713,24.41757708,23.35790583,21.417393,21.75113059,22.17372303,21.69222263,21.89974992,22.68458738,23.05450815,23.69633893,23.10951371,22.15391098,22.08210689,22.2425407,22.44245593,23.32888162,24.03821402,23.57899142,20.39838896,20.99082251,21.54054622,19.95997894,19.52258782,19.8394446,20.25517083,20.46450169,20.97849643,21.48853047,21.79044448
Eritrea,ERI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.810856542,16.99501349,25.13739619,22.53669613,27.58925736,31.28072738,32.28685892,45.51417965,21.99675676,35.26062176,29.54893233,26.54396041,20.26292175,20.33943972,13.68111654,12.67357541,12.71354048,9.263795978,12.38540149,12.62631766,,,,,,,,
Spain,ESP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,28.35870714,26.0714988,27.31211998,28.69800429,31.84526793,30.10809638,28.4178244,26.365094,24.17135433,23.56355489,24.37211389,22.70685625,22.58306222,21.72842693,20.59604873,20.81940465,21.72842057,23.16043551,25.34855632,26.67576155,26.83614195,26.01697823,24.06589911,21.46347693,21.65143556,22.51882376,22.22656034,22.61106018,23.9270998,25.53770796,26.6403849,26.45903739,26.68420603,27.50347142,28.28537752,29.38717236,30.56534867,30.44222478,28.45455914,23.3033424,22.30306635,20.5718755,18.43566913,17.21569504,17.90200725,18.99627873,18.75332184,19.42811552,20.37518102,20.84947697
Estonia,EST,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.019405,26.85360441,26.44134478,27.51665459,30.76330201,31.67006768,25.88071517,28.43865164,29.55987896,32.92032318,35.18431936,34.66083075,33.37724914,39.85694149,40.0142367,31.59658718,20.89159758,21.51682034,25.44983204,29.14349337,27.02253225,26.92176178,24.81948772,25.3621893,26.57541689,26.21807412,28.05494762
Ethiopia,ETH,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.10766647,37.09796197,34.08111832,37.9937253,40.67127298,37.3487737,38.44398637,34.72881719,35.19241546
European Union,EUU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,29.60943524,28.36105778,27.9422645,28.67709349,29.01060568,25.66493213,26.6748541,25.77587866,24.97351796,25.80378966,26.47638821,24.10780214,23.55202792,22.71465633,22.67151067,22.57740606,22.57918384,22.68713039,23.81759664,24.65709175,24.9116762,24.30705658,23.29627339,21.3712228,21.74674373,22.15598714,21.77221278,22.05528998,22.81270343,23.05421905,23.7348086,23.11878926,22.15774114,22.099028,22.33185787,22.50475405,23.50375433,24.37259115,23.94294376,20.59817551,21.15475989,21.72136829,20.22687495,19.76172884,20.15009624,20.59398887,20.71551767,21.22508672,21.77711031,21.97795408
Fragile and conflict affected situations,FCS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12569589,25.41258472,26.8997571,26.06316491,24.28705966,23.77175313,23.22141081,26.74160722,28.54603804,26.07443606,25.16241798,27.49600145,21.90817122,21.45985761,21.5693682,22.21632744,24.20140891,23.47459751,22.42716948,21.84643438,20.69316027,21.38571415,21.33347099,23.75788931,22.87153652,,,,,
Finland,FIN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,31.82451887,31.94473652,29.4159935,30.89732055,37.0295402,36.16883114,29.22784243,27.98790814,24.39675762,27.77615352,31.24758594,28.3972995,28.67322384,28.39462221,27.22970445,26.94651901,26.05713557,26.80459566,29.10470133,31.99986029,30.13885377,24.09233708,21.07286924,18.5840295,19.7610993,20.34723843,20.24039262,21.75494328,23.01492438,22.40537048,23.86435262,23.17739304,22.05258408,22.2268351,22.8700286,24.60424927,23.99636778,25.55165925,25.24695648,21.47270656,22.08267116,24.04418226,23.39071912,22.33446391,21.9210525,21.71298815,23.24911042,23.89877079,25.09576904,24.04135323
Fiji,FJI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.57757185,25.26637125,25.97792851,26.00714801,27.48639672,27.18196331,27.96585613,27.98146183,27.51144007,28.40894933,28.1921749,27.39029331,27.65277627,28.22529875,29.11681402,24.89401211,26.45921676,25.58416203,24.31335427,24.85748726,25.74805764,23.51853486,23.79788699,21.75040583,21.22922648,21.16857972,21.75691999,22.26294214,23.34268251,24.26836863,24.40966033,23.60216359,21.96001178,19.5434101,20.31737475,20.51313622,19.62226875,19.45200139,20.68051093,21.36389819,22.48805446,22.16486803,21.31558247,21.18612886,21.88960334,22.45262344,23.23771164,24.1648123,24.12988486,21.33315982,21.9462945,23.22090937,22.62663227,22.28719307,22.70983107,22.71232406,22.60939274,23.43619001,23.87173734,24.15682349
Faroe Islands,FRO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75784312,22.92938211,29.77236608,25.12013568,23.02877092,29.55771634,19.17760816,20.00791399,26.45600834,32.39644496,21.58668462,16.76644245,18.43252646,15.84457539,25.87255961,22.16303044,22.43028038,21.49219373,,,,
"Micronesia, Fed. Sts.",FSM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,37.74647887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,31.95530012,31.96954329,48.11059908,37.55431409,51.7621738,62.67301038,73.49464609,58.0701246,35.0148368,32.91964009,27.53815528,36.35064316,35.0155606,35.18532848,32.96491454,41.99266911,46.36463901,26.36114776,37.47482714,26.30475477,21.67715661,26.46803177,22.42511447,22.44852419,21.86759487,23.30316662,24.8489416,30.76131384,39.55765673,26.16858187,21.90205643,22.74546907,25.10709764,22.63910148,21.49605177,21.3645323,24.04519626,24.87869405,25.08989743,27.98111336,29.70111381,26.64238956,26.96614996,29.18059503,35.1390486,29.23095629,26.98226104,21.41378354,21.7809361,22.41807212
United Kingdom,GBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,24.18047051,23.60308561,22.98550048,26.95737066,27.50119025,23.7326105,25.83515713,25.21132904,24.59604665,24.74641802,21.27274981,19.18921233,19.98027777,20.89608921,21.99987675,21.81433528,21.57084819,22.5067508,25.20068202,25.83574182,22.96464253,19.59018489,18.83030808,18.37508903,19.37551531,18.54881775,18.75369939,17.78585192,18.21253867,18.20065757,18.45186104,18.37260713,18.38634438,17.86597576,17.63722912,17.83432192,18.19586514,18.54665797,17.46968894,14.94640283,16.08849841,15.65619382,15.83902785,16.30057421,17.11015895,17.41335993,17.40073436,17.52463113,17.19686201,17.39433326
Georgia,GEO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,29.20353982,25.20325203,26.15384615,31.06060606,32.85714286,34.28571429,29.9270073,28.87323944,30.82191781,27.77777778,30.66666667,28.125,23.39142091,5.999914618,2.646569877,4.032902674,19.5957322,17.83745856,27.1704526,26.45299628,26.58131588,30.32774648,28.50118294,29.09587697,30.98744949,33.32960442,29.73480591,33.45455401,27.6897913,13.98587791,20.52415955,22.20325213,25.87586724,20.99107827,25.40611747,26.29438633,30.15208171,27.29014563,28.12302408,26.80787407
Ghana,GHA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.39585731,20.10752688,17.12259372,18.72727273,19.49838188,17.87175989,12.8458498,10.30585106,11.11764706,11.79410295,14.16555998,14.12,7.104795737,9.025992574,13.0472103,12.72004543,,,,,,,,3.749769069,6.876822602,9.570089317,9.362075742,10.43404826,11.29599047,13.20901431,14.44399729,15.87898641,12.8,22.21017019,23.95773295,20.02141466,21.19999647,24.80621254,23.10938945,21.0005345,23.9986005,26.5994216,19.7,22.93692798,28.37750668,29.00214064,22.95412369,15.38454499,16.49196394,16.43179311,13.10019371,12.80999297,16.96772212,26.49231238,29.4592936,30.04926616,27.85237819,22.32224184,24.55073291,26.4371418
Gibraltar,GIB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,14.93001653,16.25847244,17.08733976,17.18292446,24.52581653,22.38414273,21.22030612,21.69626366,20.99290156,21.39362869,20.78250745,21.00870908,19.20823046,19.84738947,20.47278961,16.47719525,14.53830881,21.61669495,20.72725447,19.53483182,24.5634012,23.4196755,26.21770065,21.30661486,20.32539913,24.0533327,26.02152624,23.49396044,22.81657671,24.16336504,52.55719998,25.28668963,38.59092545,30.6235826
"Gambia, The",GMB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,8.178087397,9.187747958,10.5903207,10.04112646,6.889857733,5.593100437,7.22660473,8.12,5.957107993,8.545018007,11.75145705,13.27856836,23.13292411,29.08966881,26.69547522,25.33389988,22.46033002,18.88316426,18.31340466,15.08618238,16.59925327,17.12583291,16.355963,20.36526023,22.34319427,20.33774598,24.78932969,5.277756134,4.685493621,6.903703396,6.779200574,5.175169509,4.884402019,4.755047184,4.562497397,11.17274014,7.278327629,10.03888601,14.31837652,13.83185067,15.69068531,12.56652088,10.52243473,12.8914138,13.87671053,12.89616829,20.87716865,14.57435467,15.07725359,12.68840099,15.45427765,17.0282683,16.96714029,18.49665394
Guinea-Bissau,GNB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,29.5728971,28.00017971,22.75212495,20.8898784,16.8153072,15.39744471,16.25874031,19.78049773,21.69508568,21.83705949,28.18096136,25.74569319,28.25955486,22.66192627,37.72455649,35.10014044,23.77964046,35.21446273,44.7013023,38.98193313,29.92581868,30.98937435,48.39673914,30.85746905,21.77070415,22.30105478,23.05207551,23.99925484,11.36699507,15.55014821,11.74094754,10.2246026,7.415466502,9.082794346,8.824550836,11.02634274,9.99072599,12.51998093,12.78603613,10.80213113,10.78523644,9.934991105,6.699038757,7.22440486,11.41660242,8.085553072,7.823093745,9.000980526,10.89308924,11.30010525
Equatorial Guinea,GNQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.47674882,26.50112454,29.58590734,27.54175181,39.39282565,38.05629949,32.04927127,41.1481429,30.30804516,28.70930017,24.7014529,16.69864599,14.03171665,16.16414638,13.20715784
Greece,GRC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.48514637,22.26648788,23.42551372,27.14220675,31.754039,34.84303022,31.42656344,29.54725128,32.0835314,36.75987144,36.45788462,38.01793432,41.74701058,48.28359039,38.25292933,36.41777403,38.21036719,33.74401775,32.7823325,32.0926725,30.61386736,25.02019229,29.78698159,28.64299717,29.80527408,31.34407874,30.33360799,23.08087281,26.59217649,26.8586544,27.55676755,28.40504353,25.40976935,24.18197021,22.78915455,22.47159269,23.3538692,22.44088073,25.17549987,24.149708,25.82568675,25.69133517,24.74970466,27.374885,25.30716964,22.09927821,26.15190167,27.13109788,24.51129226,18.33789732,17.04824115,15.1046568,12.80315375,11.60104744,11.91102028,10.21701144,11.47456202,12.50952614,13.11190208,12.54260479
Grenada,GRD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35609528,16.31696081,24.15826054,23.13912208,30.49815061,40.29841374,32.21237503,52.35331723,64.0087149,37.67208018,30.09516231,22.59795624,24.02966611,24.49667192,23.15621969,23.84508402,
Guatemala,GTM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.30088255,8.916133456,8.779293459,10.55590751,12.8165663,13.30929948,10.75717265,12.94117647,15.1443651,11.40841853,12.82563025,14.38432084,12.12582687,13.6851933,18.598767,16.09479141,21.40517163,20.03831694,21.61894964,18.74510999,15.86556158,17.03165901,14.14477392,11.07182272,11.57233356,11.49741958,10.33274397,13.91056437,13.69919728,13.5151112,13.60261471,14.29528044,18.32531872,17.24628543,15.68129958,15.0551087,12.68678211,13.68454175,17.39551621,17.35399322,17.83538743,19.65917041,20.55392792,20.30059505,20.84655363,19.7358827,20.82414078,20.8312075,16.4020969,13.05295465,13.93750888,15.22919992,14.954571,15.84262667,15.07116236,14.8281551,13.86196874,13.61890264,13.8786843,14.51662629
Guam,GUM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.27278958,23.97991212,16.63674446,16.89346167,16.05271039,22.23448276,23.86831276,25.8170703,22.26332971,20.81829122,22.75952203,18.63144832,19.83981312,27.21774194,26.4062009,33.06105263,37.45268902,29.07441985,20.50958429,30.99313777,32.75862069,31.37132319,24.96542185,21.38964578,27.42032307,35.79487179,40.1382507,31.1079099,21.14548142,22.23620555,31.13309854,39.76315044,51.75132623,40.42814136,27.22287779,33.22868326,31.85720693,31.88794199,28.92075512,24.99795472,23.77598249,21.5703447,20.86049903,20.95211587,23.54568087,24.78477367,28.36570259,24.66831099,24.0150082,26.1784475,20.92910069,18.71255856,16.74849175,7.542454775,20.64687579,15.45514718,21.11955676,20.72293128,37.45532561,36.78741922
High income,HIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,27.48980294,26.89968415,26.70378613,27.49652138,28.32432873,24.96672508,26.0087192,26.04797443,26.30239577,27.03362875,26.27683854,25.53986162,24.3279734,23.9633881,24.99270762,24.4328504,24.33533939,24.48994317,25.15732113,25.47846914,25.09893594,24.13337499,23.39388034,22.6642094,23.03558557,23.24475906,23.30284017,23.53134751,23.64256532,23.62291435,23.98616401,22.96869412,22.24297142,22.21246906,22.69314354,23.13287613,23.66616854,23.78385212,23.1828531,20.22071539,20.87519737,21.24336694,21.11039229,21.1133204,21.53040546,21.8503185,21.55037089,21.89243512,22.09748618,
